product_id,product_title,variant_id,old_price,new_price,old_compare_at,new_compare_at
gid://shopify/Product/8053051294006,NUTRIHERB - Diuregen 60 Tablets,gid://shopify/ProductVariant/44146852954422,93.44,93.00,,
gid://shopify/Product/8053051392310,NUTRILIFE - D-Mannose 50g Powder,gid://shopify/ProductVariant/44146853183798,340.27,340.00,,
gid://shopify/Product/8053051490614,NUTRIHERB - Echinacea 60 Capsules,gid://shopify/ProductVariant/44146853740854,121.55,121.00,,
gid://shopify/Product/8053051654454,NUTRIHERB - Elderberry 60 Capsules,gid://shopify/ProductVariant/44146854002998,174.29,174.00,,
gid://shopify/Product/8053051752758,NUTRILIFE - Eye Bright 50ml,gid://shopify/ProductVariant/44146854134070,116.31,116.00,,
gid://shopify/Product/8053051916598,NUTRILIFE - Fenugreek - 90 Capsules,gid://shopify/ProductVariant/44146854527286,116.52,116.00,,
gid://shopify/Product/8053051982134,NUTRIHERB - Feverfew 60 Tablets,gid://shopify/ProductVariant/44146854658358,94.43,94.00,,
gid://shopify/Product/8053052080438,NUTRIHERB - Garlic & Parsley 60 Tablets,gid://shopify/ProductVariant/44146854789430,80.65,80.00,,
gid://shopify/Product/8053052145974,NUTRIHERB - Ginger 60 Capsules,gid://shopify/ProductVariant/44146854920502,105.36,105.00,,
gid://shopify/Product/8053052211510,NUTRILIFE - Ginkgo 50ml,gid://shopify/ProductVariant/44146855018806,116.31,116.00,,
gid://shopify/Product/8053052309814,NUTRIHERB - Ginkgo Biloba 60 Tablets,gid://shopify/ProductVariant/44146855182646,164.54,164.00,,
gid://shopify/Product/8053052375350,NUTRILIFE - Ginseng 50 ml,gid://shopify/ProductVariant/44146855280950,121.07,121.00,,
gid://shopify/Product/8053052440886,NUTRIHERB - Ginseng 60 Tablets,gid://shopify/ProductVariant/44146855412022,97.15,97.00,,
gid://shopify/Product/8053052506422,NUTRIHERB - Gotu Kola-Centella 60 Tablets,gid://shopify/ProductVariant/44146855543094,97.15,97.00,,
gid://shopify/Product/8053052604726,NUTRIHERB - Graviola 60 Capsules,gid://shopify/ProductVariant/44146855641398,203.81,203.00,,
gid://shopify/Product/8053052801334,G.I.NUTRILEAN - Green Coffee Bean 60 Capsules,gid://shopify/ProductVariant/44146856001846,268.38,268.00,,
gid://shopify/Product/8053053161782,NUTRIHERB - Hawthorn 60 Capsules,gid://shopify/ProductVariant/44146856526134,157.15,157.00,,
gid://shopify/Product/8053053718838,NUTRIHERB - Konjac Glucomannan 90 Capsules,gid://shopify/ProductVariant/44146857312566,193.59,193.00,,
gid://shopify/Product/8053053817142,NUTRIHERB - Laxegen 60 Tablets,gid://shopify/ProductVariant/44146857443638,93.44,93.00,,
gid://shopify/Product/8053054046518,NUTRIHERB - Milk Thistle 60 Tablets,gid://shopify/ProductVariant/44146857836854,125.19,125.00,,
gid://shopify/Product/8053054144822,NUTRIHERB - Milk Thistle - High Potency 60 Capsules,gid://shopify/ProductVariant/44146858000694,198.89,198.00,,
gid://shopify/Product/8053054570806,NUTRIHERB - Pau ‘D Arco-Taheebo 60 Capsules,gid://shopify/ProductVariant/44146858721590,132.92,132.00,,
gid://shopify/Product/8053054669110,NUTRILIFE - Probizyme 225g,gid://shopify/ProductVariant/44146858885430,217.27,217.00,,
gid://shopify/Product/8053054767414,NUTRILIFE - Propolis 50 ml,gid://shopify/ProductVariant/44146858983734,161.38,161.00,,
gid://shopify/Product/8053054865718,NUTRILIFE - Prostegen 60 Tablets,gid://shopify/ProductVariant/44146859147574,121.55,121.00,,
gid://shopify/Product/8053054964022,NUTRIHERB - Pygeum 60 Capsules,gid://shopify/ProductVariant/44146859344182,139.93,139.00,,
gid://shopify/Product/8053055095094,G.I.NUTRILEAN - Raspberry Ketones 60 Capsules,gid://shopify/ProductVariant/44146859508022,220.69,220.00,,
gid://shopify/Product/8053055160630,NUTRILIFE - Red Clover 50 ml,gid://shopify/ProductVariant/44146859639094,108.94,108.00,,
gid://shopify/Product/8053055324470,NUTRIHERB - Red Clover 60 Capsules,gid://shopify/ProductVariant/44146860196150,160.07,160.00,,
gid://shopify/Product/8053055521078,NUTRILIFE - Sage 50ml,gid://shopify/ProductVariant/44146860523830,104.16,104.00,,
gid://shopify/Product/8053055619382,NUTRIHERB - Sage 60 Capsules,gid://shopify/ProductVariant/44146860753206,116.52,116.00,,
gid://shopify/Product/8053055783222,NUTRIHERB - Saw Palmetto 60 Capsules,gid://shopify/ProductVariant/44146861048118,160.07,160.00,,
gid://shopify/Product/8053056045366,NUTRIHERB - Silica 60 Capsules,gid://shopify/ProductVariant/44146861375798,137.86,137.00,,
gid://shopify/Product/8053056078134,NUTRILIFE - St John’s Wort 50ml,gid://shopify/ProductVariant/44146861441334,104.16,104.00,,
gid://shopify/Product/8053056176438,NUTRIHERB - St John’s Wort 60 Tablets,gid://shopify/ProductVariant/44146861605174,121.55,121.00,,
gid://shopify/Product/8053056373046,NUTRIHERB - Tranquigen 60 Tablets,gid://shopify/ProductVariant/44146861834550,97.15,97.00,,
gid://shopify/Product/8053056438582,NUTRILIFE - Turmeric 50 ml,gid://shopify/ProductVariant/44146861932854,96.77,96.00,,
gid://shopify/Product/8053056536886,NUTRIHERB - Turmeric 60 Capsules,gid://shopify/ProductVariant/44146862096694,116.52,116.00,,
gid://shopify/Product/8053056799030,NUTRILIFE - Varicogen 60 Veg Capsules,gid://shopify/ProductVariant/44146862555446,193.07,193.00,,
gid://shopify/Product/8053056831798,NUTRILIFE - Vitamin B Forte Complex 100 Tablets,gid://shopify/ProductVariant/44146862620982,69.39,69.00,,
gid://shopify/Product/8053056897334,NUTRILIFE - Vitamin B1 Thiamine 60 Capsules,gid://shopify/ProductVariant/44146862784822,153.47,153.00,,
gid://shopify/Product/8053056962870,NUTRILIFE - Vitamin B2 Riboflavin 60 Capsules,gid://shopify/ProductVariant/44146862915894,180.20,180.00,,
gid://shopify/Product/8053057061174,NUTRILIFE - Vitamin B25 Complex 60 Veg Capsules,gid://shopify/ProductVariant/44146863112502,202.66,202.00,,
gid://shopify/Product/8053057159478,NUTRILIFE - Vitamin B3 Nicotinamide 60 Capsules,gid://shopify/ProductVariant/44146863309110,144.53,144.00,,
gid://shopify/Product/8053057290550,NUTRILIFE - Vitamin B3 Niacin- Nicotinic Acid - 100 Tablet,gid://shopify/ProductVariant/44146863440182,72.78,72.00,,
gid://shopify/Product/8053057421622,NUTRILIFE - Vitamin B6 Pyridoxine - 60 Capsules,gid://shopify/ProductVariant/44146863669558,153.47,153.00,,
gid://shopify/Product/8053057683766,SFERA BIO NUTRITION - 5-Htp Complex (Griffonia Seed Extract) 60 Capsules,gid://shopify/ProductVariant/44146864095542,459.26,459.00,,
gid://shopify/Product/8053057782070,SFERA BIO NUTRITION - Agnus Castus 60 Capsules,gid://shopify/ProductVariant/44146864259382,269.82,269.00,,
gid://shopify/Product/8053057880374,SFERA BIO NUTRITION - Ashwagandha 60 Capsules,gid://shopify/ProductVariant/44146864455990,325.31,325.00,,
gid://shopify/Product/8053057978678,SFERA BIO NUTRITION - Bacopin 60 Capsules,gid://shopify/ProductVariant/44146864587062,334.88,334.00,,
gid://shopify/Product/8053058076982,SFERA BIO NUTRITION - Biotic Multi Strain Complex Spray (3 Billion Cfu) 25ml,gid://shopify/ProductVariant/44146864783670,344.45,344.00,,
gid://shopify/Product/8053058175286,SFERA BIO NUTRITION - Black Maca 60 Capsules,gid://shopify/ProductVariant/44146864914742,340.62,340.00,,
gid://shopify/Product/8053058273590,SFERA BIO NUTRITION - Digest-It 60 Capsules,gid://shopify/ProductVariant/44146865078582,398.03,398.00,,
gid://shopify/Product/8053058404662,SFERA BIO NUTRITION - Full Spectrum Mushroom Complex 60 Capsules,gid://shopify/ProductVariant/44146865275190,344.45,344.00,,
gid://shopify/Product/8053058470198,SFERA BIO NUTRITION - Garcitrin (Garcinia Cambogia) 60 Capsules,gid://shopify/ProductVariant/44146865439030,329.36,329.00,,
gid://shopify/Product/8053058568502,SFERA BIO NUTRITION - Gs4 Plus Gymnema 60 Capsules,gid://shopify/ProductVariant/44146865570102,358.80,358.00,,
gid://shopify/Product/8053058634038,SFERA BIO NUTRITION - Lion’S Mane Mushroom Extract 60 Capsules,gid://shopify/ProductVariant/44146865733942,336.79,336.00,,
gid://shopify/Product/8053058732342,SFERA BIO NUTRITION - Maca Extract 60 Capsules,gid://shopify/ProductVariant/44146865865014,334.88,334.00,,
gid://shopify/Product/8053058896182,SFERA BIO NUTRITION - Magnesium Citrate 60 Capsules,gid://shopify/ProductVariant/44146866159926,290.87,290.00,,
gid://shopify/Product/8053058961718,SFERA BIO NUTRITION - Advanced Magnesium Complex 60 Capsules,gid://shopify/ProductVariant/44146866290998,344.45,344.00,,
gid://shopify/Product/8053059092790,SFERA BIO NUTRITION - Marine Collagen 120 Capsules,gid://shopify/ProductVariant/44146866520374,524.33,524.00,,
gid://shopify/Product/8053059223862,SFERA BIO NUTRITION - Marine Collagen Powder 350g,gid://shopify/ProductVariant/44146866716982,713.92,713.00,,
gid://shopify/Product/8053059354934,SFERA BIO NUTRITION - Milk Thistle Complex 60 Capsules,gid://shopify/ProductVariant/44146867896630,331.05,331.00,,
gid://shopify/Product/8053059551542,SFERA BIO NUTRITION - Quercetin Complex 60 Capsules,gid://shopify/ProductVariant/44146868814134,388.46,388.00,,
gid://shopify/Product/8053059879222,SFERA BIO NUTRITION - Shatavari 60 Capsules,gid://shopify/ProductVariant/44146869469494,283.21,283.00,,
gid://shopify/Product/8053059977526,SFERA BIO NUTRITION - Tulsi (Holy Basil) 60 Capsules,gid://shopify/ProductVariant/44146869666102,382.72,382.00,,
gid://shopify/Product/8053060206902,SFERA BIO NUTRITION - Zinc Complex 60 Capsules,gid://shopify/ProductVariant/44146869961014,306.18,306.00,,
gid://shopify/Product/8053060632886,THE REAL THING FOOD SUPPLEMENTS - Anti-X 60 Capsules,gid://shopify/ProductVariant/44146870681910,336.38,336.00,,
gid://shopify/Product/8053060862262,THE REAL THING FOOD SUPPLEMENTS - Chlorella 500 Tablets,gid://shopify/ProductVariant/44146871009590,396.75,396.00,,
gid://shopify/Product/8053060960566,THE REAL THING FOOD SUPPLEMENTS - DHA 120 Capsules,gid://shopify/ProductVariant/44146871107894,353.62,353.00,,
gid://shopify/Product/8053061124406,THE REAL THING FOOD SUPPLEMENTS - Green Power Powder 150g,gid://shopify/ProductVariant/44146871402806,293.26,293.00,,
gid://shopify/Product/8053061222710,THE REAL THING FOOD SUPPLEMENTS - Green Power - 90 Capsules,gid://shopify/ProductVariant/44146871566646,319.12,319.00,,
gid://shopify/Product/8053061452086,THE REAL THING FOOD SUPPLEMENTS - Joint Revolution 90 Capsules,gid://shopify/ProductVariant/44146871927094,508.87,508.00,,
gid://shopify/Product/8053061583158,THE REAL THING FOOD SUPPLEMENTS - Medicinal Mushrooms 60 Capsules,gid://shopify/ProductVariant/44146872156470,319.12,319.00,,
gid://shopify/Product/8053061714230,THE REAL THING FOOD SUPPLEMENTS - Mega Omega 3+6+9 - 60 Capsules,gid://shopify/ProductVariant/44146872320310,327.75,327.00,,
gid://shopify/Product/8053061812534,THE REAL THING FOOD SUPPLEMENTS - Mega Omega Fish Oil - Plain 200ml,gid://shopify/ProductVariant/44146872484150,319.12,319.00,,
gid://shopify/Product/8053061910838,THE REAL THING FOOD SUPPLEMENTS - Mega Omega Fish Oil - Lemon 200ml,gid://shopify/ProductVariant/44146872615222,327.75,327.00,,
gid://shopify/Product/8053062009142,THE REAL THING FOOD SUPPLEMENTS - Mega Omega Supreme - 150 Capsules,gid://shopify/ProductVariant/44146872811830,629.62,629.00,,
gid://shopify/Product/8053062107446,THE REAL THING FOOD SUPPLEMENTS - Mega Omega Supreme 60 Capsules,gid://shopify/ProductVariant/44146872942902,319.12,319.00,,
gid://shopify/Product/8053062369590,THE REAL THING FOOD SUPPLEMENTS - MSM Body 90 Capsules,gid://shopify/ProductVariant/44146873401654,301.88,301.00,,
gid://shopify/Product/8053062467894,THE REAL THING FOOD SUPPLEMENTS - MSM-Body Powder 240g,gid://shopify/ProductVariant/44146873565494,353.62,353.00,,
gid://shopify/Product/8053062533430,THE REAL THING FOOD SUPPLEMENTS - Nutra-C  60 Veg Caps,gid://shopify/ProductVariant/44146873696566,284.62,284.00,,
gid://shopify/Product/8053062631734,THE REAL THING FOOD SUPPLEMENTS - Pro-Probiotic 30 Veg Capsules,gid://shopify/ProductVariant/44146873860406,325.56,325.00,,
gid://shopify/Product/8053062861110,THE REAL THING FOOD SUPPLEMENTS - Pro-Protein Powder 180g,gid://shopify/ProductVariant/44146874286390,362.25,362.00,,
gid://shopify/Product/8053063221558,THE REAL THING FOOD SUPPLEMENTS - Tri-Mag 90 Capsules,gid://shopify/ProductVariant/44146875367734,301.88,301.00,,
gid://shopify/Product/8053063516470,THE REAL THING FOOD SUPPLEMENTS - Veggie Superfoods 200g,gid://shopify/ProductVariant/44146875695414,431.26,431.00,,
gid://shopify/Product/8053063909686,THE REAL THING FOOD SUPPLEMENTS - Zeolite Powder 300g,gid://shopify/ProductVariant/44146876449078,205.62,205.00,,
gid://shopify/Product/8053064007990,UTU WONDERSALF BK - Ruba Pyn Herbal Massage Lotion 170ml,gid://shopify/ProductVariant/44146876612918,80.73,80.00,,
gid://shopify/Product/8053066334518,ALOE UNIQUE - Aloe Lemongrass Soap 100g,gid://shopify/ProductVariant/44146882249014,77.04,77.00,,
gid://shopify/Product/8053067153718,ALOE UNIQUE - Aloe Glycerine Soap 100g,gid://shopify/ProductVariant/44146886443318,77.04,77.00,,
gid://shopify/Product/8053068595510,ALOE UNIQUE - Aloe Bitter Soap 100g,gid://shopify/ProductVariant/44146892964150,85.54,85.00,,
gid://shopify/Product/8053068824886,ALOE UNIQUE - Aloe Fragrance Free Soap 100g,gid://shopify/ProductVariant/44146894504246,85.54,85.00,,
gid://shopify/Product/8053069480246,ALOE UNIQUE - Citrus Fragranced Deodorant,gid://shopify/ProductVariant/44146897912118,161.52,161.00,,
gid://shopify/Product/8053069578550,ALOE UNIQUE - Lavender & Tea Tree Deodorant,gid://shopify/ProductVariant/44146898141494,188.30,188.00,,
gid://shopify/Product/8155076854070,VIVID HEALTH - VIVID NOURISHMENT - Apple Cider 90 Capsules,gid://shopify/ProductVariant/44599598154038,199.24,199.00,,
gid://shopify/Product/8155077181750,VIVID HEALTH - GUT HEALTH - Black Walnut 60 Capsules,gid://shopify/ProductVariant/44599598940470,140.41,140.00,,
gid://shopify/Product/8155077247286,VIVID HEALTH - VIVID BODY - Bone Supreme 500 Capsules,gid://shopify/ProductVariant/44599599006006,1251.20,1251.00,,
gid://shopify/Product/8155077673270,VIVID HEALTH - IMMUNE - Buffered C 90 Capsules,gid://shopify/ProductVariant/44599599431990,170.77,170.00,,
gid://shopify/Product/8155078132022,VIVID HEALTH - VIVID NOURISHMENT - Cayenne 90 Capsules,gid://shopify/ProductVariant/44599600677174,128.80,128.00,,
gid://shopify/Product/8155078263094,VIVID HEALTH - GUT HEALTH - Clove 60 Capsules,gid://shopify/ProductVariant/44599600808246,123.28,123.00,,
gid://shopify/Product/8155078394166,VIVID HEALTH - VIVID BODY - Coenzyme Q10 60 Capsules,gid://shopify/ProductVariant/44599600939318,340.40,340.00,,
gid://shopify/Product/8155079737654,VIVID HEALTH - STAY VIVID - Dmae 150g,gid://shopify/ProductVariant/44599602217270,235.69,235.00,,
gid://shopify/Product/8155079901494,VIVID HEALTH - STAY VIVID - D-Ribose 150g,gid://shopify/ProductVariant/44599602479414,307.39,307.00,,
gid://shopify/Product/8155081015606,VIVID HEALTH - VIVID BODY - Garcinia Cambogia 60 Capsules,gid://shopify/ProductVariant/44599606378806,166.06,166.00,,
gid://shopify/Product/8155082981686,VIVID HEALTH - WOMAN - Maca 60 Capsules,gid://shopify/ProductVariant/44599608181046,179.86,179.00,,
gid://shopify/Product/8155083309366,VIVID HEALTH - VIVID NOURISHMENT - Moringa Powder 300 Capsules,gid://shopify/ProductVariant/44599608901942,298.08,298.00,,
gid://shopify/Product/8155083571510,VIVID HEALTH - VIVID BODY - MSM 150g,gid://shopify/ProductVariant/44599609196854,136.85,136.00,,
gid://shopify/Product/8155083931958,VIVID HEALTH - VIVID BODY - MSM 500g,gid://shopify/ProductVariant/44599609524534,349.60,349.00,,
gid://shopify/Product/8155084095798,VIVID HEALTH - VIVID BODY - MSM 90 Capsules,gid://shopify/ProductVariant/44599609688374,170.77,170.00,,
gid://shopify/Product/8155084259638,VIVID HEALTH - STAY VIVID - Omega Oil 300 Capsules,gid://shopify/ProductVariant/44599609884982,684.25,684.00,,
gid://shopify/Product/8155084423478,VIVID HEALTH - MEN - Prosta Care 60 Capsules,gid://shopify/ProductVariant/44599610016054,263.92,263.00,,
gid://shopify/Product/8155084521782,VIVID HEALTH - IMMUNE - Quercetin Complex 60 Capsules,gid://shopify/ProductVariant/44599610114358,285.20,285.00,,
gid://shopify/Product/8155084685622,VIVID HEALTH - WOMAN - Sage 60 Capsules,gid://shopify/ProductVariant/44599610573110,120.61,120.00,,
gid://shopify/Product/8155085046070,VIVID HEALTH - VIVID NOURISHMENT - Spirulina 250g,gid://shopify/ProductVariant/44599611425078,185.84,185.00,,
gid://shopify/Product/8155085668662,VIVID HEALTH - VIVID NOURISHMENT - Turmeric 300 Capsules,gid://shopify/ProductVariant/44599612047670,301.88,301.00,,
gid://shopify/Product/8155086782774,"SOARING FREE SUPERFOODS - Cacao Powder, Organic, Raw 200g",gid://shopify/ProductVariant/44599613227318,219.76,219.00,,
gid://shopify/Product/8155087012150,"SOARING FREE SUPERFOODS - Chaga Powder, Wildcrafted  100g",gid://shopify/ProductVariant/44599613522230,279.02,279.00,,
gid://shopify/Product/8155087110454,SOARING FREE SUPERFOODS - Chia Seeds 200g,gid://shopify/ProductVariant/44599613653302,89.12,89.00,,
gid://shopify/Product/8155087307062,SOARING FREE SUPERFOODS - Plant-Based Protein Superfood Mix Chocolate 500g,gid://shopify/ProductVariant/44599613817142,478.51,478.00,,
gid://shopify/Product/8155087405366,SOARING FREE SUPERFOODS - Plant-Based Protein Superfood Mix Cinnamon 500g,gid://shopify/ProductVariant/44599613915446,420.91,420.00,,
gid://shopify/Product/8155087733046,"SOARING FREE SUPERFOODS - Lion's Mane Medicinal Mushroom Powder, Organic 77g",gid://shopify/ProductVariant/44599614570806,298.30,298.00,,
gid://shopify/Product/8155087798582,SOARING FREE SUPERFOODS - Lion's Mane Medicinal Mushroom 90 Veg Capsules,gid://shopify/ProductVariant/44599614636342,328.96,328.00,,
gid://shopify/Product/8155087864118,"SOARING FREE SUPERFOODS - Maca Yellow Powder, Organic 200g",gid://shopify/ProductVariant/44599614800182,188.02,188.00,,
gid://shopify/Product/8155087995190,"SOARING FREE SUPERFOODS - Maca Black Powder, Organic 200g",gid://shopify/ProductVariant/44599614996790,335.16,335.00,,
gid://shopify/Product/8155088126262,"SOARING FREE SUPERFOODS - Chlorella Tablets, Organic - 200g",gid://shopify/ProductVariant/44599615095094,277.77,277.00,,
gid://shopify/Product/8155088191798,"SOARING FREE SUPERFOODS - Reishi Medicinal Mushroom Powder, Organic 77g",gid://shopify/ProductVariant/44599615193398,273.02,273.00,,
gid://shopify/Product/8155088322870,"SOARING FREE SUPERFOODS - Spirulina Tablets, Organic  100g",gid://shopify/ProductVariant/44599615324470,191.80,191.00,,
gid://shopify/Product/8155088421174,"SOARING FREE SUPERFOODS - Cacao Paste, Organic, Raw 200g",gid://shopify/ProductVariant/44599615422774,287.19,287.00,,
gid://shopify/Product/8155088617782,"SOARING FREE SUPERFOODS - Goji Berries, Organic 200g",gid://shopify/ProductVariant/44599615684918,277.59,277.00,,
